Gene	gene_up	gene_down	length	meanSpacer	logLength	logSpacer	geneType	geneClusterType
YBR034C	293	227	1046	260	3.01953168453126	2.41497334797082	singletons	Singletons_in_SSDCluster
YBR035C	2126	293	686	1209.5	2.83632411570675	3.0826058726979	singletons	Singletons_in_SSDCluster
YBR036C	252	2126	1232	1189	3.09061070782841	3.07518185461869	singletons	Singletons_in_SSDCluster
YBR037C	446	252	887	349	2.94792361983173	2.54282542695918	WGD	WGD_in_SSDCluster
YBR038W	446	786	2891	616	3.46104809167066	2.78958071216443	SSD	SSD_in_SSDCluster
YBR039W	786	458	935	622	2.97081161087252	2.79379038469082	singletons	Singletons_in_SSDCluster
YBR040W	458	402	896	430	2.95230800966213	2.63346845557959	singletons	Singletons_in_SSDCluster
YBR041W	402	141	2009	271.5	3.30297993674825	2.43376983392487	singletons	Singletons_in_SSDCluster
YBR042C	267	141	1193	204	3.07664044367034	2.3096301674259	WGD	WGD_in_SSDCluster
YBR043C	396	267	2069	331.5	3.31576049066573	2.52048353274079	SSD	SSD_in_SSDCluster
YBR044C	2114	396	1718	1255	3.23502315949522	3.09864372581706	singletons	Singletons_in_ComplementCluster
YBR045C	415	2114	1919	1264.5	3.28307497473547	3.10191883368042	singletons	Singletons_in_ComplementCluster
YBR046C	322	415	1004	368.5	3.001733712809	2.56643749219507	singletons	Singletons_in_ComplementCluster
YBR047W	322	471	527	396.5	2.72181061521255	2.59824319165362	singletons	Singletons_in_ComplementCluster
YBR048W	471	574	981	522.5	2.99166900737995	2.71808629478309	singletons	Singletons_in_ComplementCluster
YBR049C	365	574	2432	469.5	3.3859635706007	2.67163559660213	WGD	WGD_in_WGDCluster
YBR050C	521	365	1016	443	3.0068937079479	2.64640372622307	WGD	WGD_in_WGDCluster
YBR051W	1170	382	350	776	2.54406804435028	2.88986172125819	WGD	WGD_in_WGDCluster
YBR052C	323	382	632	352.5	2.80071707828239	2.54715912132742	WGD	WGD_in_WGDCluster
YBR053C	2350	323	1076	1336.5	3.03181227133037	3.12596896309256	singletons	Singletons_in_WGDCluster
YBR054W	2350	467	1034	1408.5	3.01452053875792	3.14875685132179	WGD	WGD_in_WGDCluster
YBR055C	578	467	2699	522.5	3.43120288455652	2.71808629478309	singletons	Singletons_in_ComplementCluster
YBR056W	578	1871	1505	1224.5	3.17753649992986	3.08795878946073	singletons	Singletons_in_ComplementCluster
YBR056W-A	1871	738	200	1304.5	2.30102999566398	3.11544408343624	singletons	Singletons_in_ComplementCluster
YBR056C-B	742	1909	158	1325.5	2.19865708695442	3.12237973206911	singletons	Singletons_in_ComplementCluster
YBR057C	379	738	1100	558.5	3.04139268515822	2.74702317745163	singletons	Singletons_in_ComplementCluster
YBR058C	307	379	2345	343	3.3701428470511	2.53529412004277	singletons	Singletons_in_ComplementCluster
YBR058C-A	295	307	242	301	2.38381536598043	2.47856649559384	singletons	Singletons_in_ComplementCluster
YBR059C	465	295	3326	380	3.5219222448835	2.57978359661681	singletons	Singletons_in_ComplementCluster
YBR060C	2273	465	1862	1369	3.26997967664532	3.13640344813399	singletons	Singletons_in_ComplementCluster
YBR061C	257	2273	932	1265	2.96941591235398	3.10209052551184	SSD	SSD_in_SSDCluster
YBR062C	370	257	624	313.5	2.79518458968242	2.49623754516674	singletons	Singletons_in_SSDCluster
YBR063C	400	370	1214	385	3.08421868673924	2.5854607295085	singletons	Singletons_in_SSDCluster
YBR064W	1163	393	428	778	2.63144376901317	2.89097959698969	singletons	Singletons_in_SSDCluster
YBR065C	359	393	1094	376	3.03901732199741	2.57518784492766	singletons	Singletons_in_SSDCluster
YBR066C	1404	359	662	881.5	2.8208579894397	2.94522231663534	WGD	WGD_in_SSDCluster
YBR067C	1126	1404	632	1265	2.80071707828239	3.10209052551184	SSD	SSD_in_SSDCluster
YBR068C	884	1126	1829	1005	3.26221370547642	3.00216606175651	WGD	WGD_in_SSDCluster
YBR069C	788	884	1859	836	3.2692793897719	2.92220627743902	singletons	Singletons_in_SSDCluster
YBR070C	477	788	713	632.5	2.85308952985187	2.80106052984786	singletons	Singletons_in_SSDCluster
YBR071W	477	984	635	730.5	2.80277372529198	2.86362022027032	singletons	Singletons_in_SSDCluster
YBR072W	984	186	644	585	2.80888586735981	2.76715586608218	SSD	SSD_in_SSDCluster
YBR072C-A	91	186	161	138.5	2.20682587603185	2.14144977340047	singletons	Singletons_in_SSDCluster
YBR073W	91	298	2876	194.5	3.45878888171084	2.28891960566173	SSD	SSD_in_SSDCluster
YBR074W	298	1011	2930	654.5	3.46686762035411	2.81590965088677	singletons	Singletons_in_ComplementCluster
YBR076W	1011	60	1064	535.5	3.02694162795903	2.72875947516787	singletons	Singletons_in_ComplementCluster
YBR076C-A	188	60	266	124	2.42488163663107	2.09342168516224	singletons	Singletons_in_ComplementCluster
YBR077C	830	188	488	509	2.68841982200271	2.70671778233676	singletons	Singletons_in_ComplementCluster
YBR078W	830	641	1619	735.5	3.20924684875337	2.86658267706355	WGD	WGD_in_WGDCluster
YBR079C	337	641	2894	489	3.46149852678302	2.68930885912362	singletons	Singletons_in_ComplementCluster
YBR080C	363	337	2276	350	3.35717225772303	2.54406804435028	singletons	Singletons_in_ComplementCluster
YBR081C	1377	363	3998	870	3.6018427897821	2.93951925261862	singletons	Singletons_in_ComplementCluster
YBR082C	2000	1377	541	1688.5	2.73319726510657	3.22750106497143	singletons	Singletons_in_ComplementCluster
YBR083W	2000	425	1460	1212.5	3.16435285578444	3.0836817472743	singletons	Singletons_in_ComplementCluster
YBR084W	425	205	2927	315	3.46642272243379	2.4983105537896	SSD	SSD_in_SSDCluster
YBR084C-A	722	205	1075	463.5	3.03140846425162	2.66604973848052	singletons	Singletons_in_ComplementCluster
YBR085W	722	2001	923	1361.5	2.96520170102591	3.13401764567598	WGD	WGD_in_WGDCluster
YBR085C-A	1037	2001	257	1519	2.40993312333129	3.18155777386279	singletons	Singletons_in_WGDCluster
YBR086C	724	1037	2840	880.5	3.45331834004704	2.9447293603033	singletons	Singletons_in_WGDCluster
YBR087W	724	161	1064	442.5	3.02694162795903	2.64591327503384	singletons	Singletons_in_WGDCluster
YBR088C	424	161	776	292.5	2.88986172125819	2.4661258704182	singletons	Singletons_in_WGDCluster
YBR089W	354	408	599	381	2.77742682238931	2.58092497567562	singletons	Singletons_in_WGDCluster
YBR089C-A	282	408	683	345	2.83442070368153	2.53781909507327	WGD	WGD_in_WGDCluster
YBR090C	97	551	725	324	2.86033800657099	2.51054501020661	WGD	WGD_in_WGDCluster
YBR091C	214	97	329	155.5	2.51719589794997	2.19173039336286	SSD	SSD_in_SSDCluster
YBR092C	447	214	1403	330.5	3.14705767102836	2.51917146382166	SSD	SSD_in_SSDCluster
YBR093C	1085	447	1403	766	3.14705767102836	2.8842287696326	SSD	SSD_in_SSDCluster
YBR094W	1085	109	2261	597	3.35430056234536	2.77597433112937	singletons	Singletons_in_ComplementCluster
YBR095C	323	109	1292	216	3.11126251365907	2.33445375115093	singletons	Singletons_in_ComplementCluster
YBR096W	323	238	692	280.5	2.84010609445676	2.44793286559218	singletons	Singletons_in_ComplementCluster
YBR097W	238	200	4364	219	3.6398847419163	2.34044411484012	singletons	Singletons_in_ComplementCluster
YBR098W	200	231	2075	215.5	3.31701810104811	2.33344727449675	singletons	Singletons_in_ComplementCluster
YBR099C	514	1609	383	1061.5	2.58319877396862	3.02591999850202	singletons	Singletons_in_ComplementCluster
YBR101C	369	231	872	300	2.94051648493257	2.47712125471966	singletons	Singletons_in_ComplementCluster
YBR102C	386	369	2261	377.5	3.35430056234536	2.57691695596521	singletons	Singletons_in_ComplementCluster
YBR103W	386	4	1607	195	3.20601587676334	2.29003461136252	singletons	Singletons_in_ComplementCluster
YBR103C-A	204	4	143	104	2.15533603746506	2.01703333929878	singletons	Singletons_in_ComplementCluster
YBR104W	204	225	989	214.5	2.99519629159718	2.33142729652074	WGD	WGD_in_WGDCluster
YBR105C	689	225	1088	457	3.03662889536216	2.65991620006985	SSD	SSD_in_SSDCluster
YBR106W	689	569	566	629	2.75281643118827	2.79865064544527	singletons	Singletons_in_SSDCluster
YBR107C	292	569	737	430.5	2.86746748785905	2.63397315578967	singletons	Singletons_in_SSDCluster
YBR108W	292	254	2843	273	3.45377685969044	2.43616264704076	singletons	Singletons_in_SSDCluster
YBR109C	246	254	443	250	2.64640372622307	2.39794000867204	SSD	SSD_in_SSDCluster
YBR109W-A	246	40	224	143	2.35024801833416	2.15533603746506	singletons	Singletons_in_SSDCluster
YBR110W	40	957	1349	498.5	3.1300119496719	2.69766516264767	singletons	Singletons_in_SSDCluster
YBR111C	266	957	695	611.5	2.84198480459011	2.7863964613723	singletons	Singletons_in_SSDCluster
YBR111W-A	266	291	440	278.5	2.64345267648619	2.44482519950975	singletons	Singletons_in_SSDCluster
YBR112C	1478	291	2900	884.5	3.46239799789896	2.94669783724574	SSD	SSD_in_SSDCluster
YBR113W	2987	1200	482	2093.5	2.68304703823885	3.32087296522725	SSD	SSD_in_SSDCluster
YBR114W	1200	128	2372	664	3.37511468469223	2.82216807936802	SSD	SSD_in_SSDCluster
YBR115C	273	128	4178	200.5	3.62096843564429	2.3021143769562	singletons	Singletons_in_ComplementCluster
YBR116C	2945	273	527	1609	2.72181061521255	3.20655604409903	WGD	WGD_in_WGDCluster
YBR117C	1234	466	2045	850	3.31069331234336	2.92941892571429	WGD	WGD_in_WGDCluster
YBR118W	1234	291	1376	762.5	3.13861843389949	2.88223984801882	WGD	WGD_in_WGDCluster
YBR119W	291	112	985	201.5	2.99343623049761	2.30427505047713	singletons	Singletons_in_WGDCluster
YBR120C	441	112	488	276.5	2.68841982200271	2.44169513564072	singletons	Singletons_in_WGDCluster
YBR121C	603	441	2003	522	3.30168094929358	2.71767050300226	WGD	WGD_in_WGDCluster
YBR121C-A	1486	1403	158	1444.5	2.19865708695442	3.15971754618022	WGD	WGD_in_WGDCluster
YBR122C	239	603	533	421	2.72672720902657	2.62428209583567	singletons	Singletons_in_ComplementCluster
YBR123C	508	239	1949	373.5	3.28981183911762	2.57229060615142	singletons	Singletons_in_ComplementCluster
YBR124W	2004	333	359	1168.5	2.55509444857832	3.06762871672825	singletons	Singletons_in_ComplementCluster
YBR125C	525	333	1181	429	3.07224989761351	2.63245729218472	singletons	Singletons_in_ComplementCluster
YBR126C	458	525	1487	491.5	3.17231096852195	2.69152352216815	singletons	Singletons_in_ComplementCluster
YBR126W-A	458	213	206	335.5	2.31386722036915	2.52569252450501	singletons	Singletons_in_ComplementCluster
YBR126W-B	535	199	143	367	2.15533603746506	2.56466606425209	singletons	Singletons_in_ComplementCluster
YBR127C	259	199	1553	229	3.19117145572856	2.35983548233989	SSD	SSD_in_SSDCluster
YBR128C	238	259	1034	248.5	3.01452053875792	2.39532639306935	singletons	Singletons_in_ComplementCluster
YBR129C	253	238	986	245.5	2.99387691494121	2.39005149645899	singletons	Singletons_in_ComplementCluster
YBR130C	294	253	1277	273.5	3.10619089726342	2.43695733066945	singletons	Singletons_in_ComplementCluster
YBR131W	294	375	2114	334.5	3.32510498297141	2.52439612210384	singletons	Singletons_in_ComplementCluster
YBR131C-A	1913	781	89	1347	1.94939000664491	3.12936759572299	singletons	Singletons_in_ComplementCluster
YBR132C	362	375	1790	368.5	3.25285303097989	2.56643749219507	singletons	Singletons_in_ComplementCluster
YBR133C	567	362	2483	464.5	3.39497671955456	2.66698571832966	singletons	Singletons_in_ComplementCluster
YBR134W	2801	210	401	1505.5	2.60314437262018	3.17768075984878	singletons	Singletons_in_ComplementCluster
YBR135W	210	362	452	286	2.65513843481138	2.45636603312904	singletons	Singletons_in_ComplementCluster
YBR136W	362	270	7106	316	3.85162520315331	2.4996870826184	SSD	SSD_in_SSDCluster
YBR137W	270	179	539	224.5	2.73158876518674	2.35121634533934	singletons	Singletons_in_SSDCluster
YBR138C	328	179	1574	253.5	3.19700472802305	2.40397796366935	singletons	Singletons_in_SSDCluster
YBR139W	328	160	1526	244	3.18355453361886	2.38738982633873	SSD	SSD_in_SSDCluster
YBR140C	397	160	9278	278.5	3.96745436818274	2.44482519950975	WGD	WGD_in_WGDCluster
YBR141C	279	397	1013	338	3.00560944536028	2.52891670027765	singletons	Singletons_in_WGDCluster
YBR141W-A	539	1055	95	797	1.97772360528885	2.90145832139611	singletons	Singletons_in_WGDCluster
YBR142W	279	231	2321	255	3.36567514045592	2.40654018043396	singletons	Singletons_in_WGDCluster
YBR143C	1053	231	1313	642	3.11826472608948	2.80753502806885	singletons	Singletons_in_WGDCluster
YBR144C	213	1053	314	633	2.49692964807321	2.80140371001736	singletons	Singletons_in_WGDCluster
YBR145W	213	443	1055	328	3.02325245963371	2.51587384371168	WGD	WGD_in_WGDCluster
YBR146W	443	479	836	461	2.92220627743902	2.66370092538965	singletons	Singletons_in_WGDCluster
YBR147W	479	411	890	445	2.94939000664491	2.64836001098093	WGD	WGD_in_WGDCluster
YBR148W	411	282	1829	346.5	3.26221370547642	2.53970323894783	WGD	WGD_in_WGDCluster
YBR149W	282	188	1034	235	3.01452053875792	2.37106786227174	singletons	Singletons_in_WGDCluster
YBR150C	535	188	3284	361.5	3.5164031484474	2.55810830163055	WGD	WGD_in_WGDCluster
YBR151W	535	398	950	466.5	2.97772360528885	2.66885164808252	SSD	SSD_in_SSDCluster
YBR152W	398	209	875	303.5	2.94200805302231	2.48215869541128	singletons	Singletons_in_ComplementCluster
YBR153W	209	168	734	188.5	2.86569605991607	2.27531135454181	singletons	Singletons_in_ComplementCluster
YBR154C	762	168	647	465	2.8109042806687	2.66745295288995	singletons	Singletons_in_ComplementCluster
YBR155W	762	176	1157	469	3.06333335895175	2.67117284271508	singletons	Singletons_in_ComplementCluster
YBR156C	343	176	2096	259.5	3.32139127831169	2.41413736218448	singletons	Singletons_in_ComplementCluster
YBR157C	2239	343	767	1291	2.88479536394898	3.11092624226642	singletons	Singletons_in_ComplementCluster
YBR158W	2239	487	1649	1363	3.21722065564452	3.13449585583467	SSD	SSD_in_SSDCluster
YBR159W	487	350	1043	418.5	3.01828430842653	2.62169546232928	singletons	Singletons_in_SSDCluster
YBR160W	350	660	896	505	2.95230800966213	2.70329137811866	SSD	SSD_in_SSDCluster
YBR161W	660	439	1130	549.5	3.05307844348342	2.73996769675951	WGD	WGD_in_SSDCluster
YBR162C	661	439	1367	550	3.13576851456782	2.74036268949424	SSD	SSD_in_SSDCluster
YBR162W-A	661	295	197	478	2.29446622616159	2.67942789661212	singletons	Singletons_in_ComplementCluster
YBR163W	295	395	1757	345	3.24477176149529	2.53781909507327	singletons	Singletons_in_ComplementCluster
YBR164C	426	395	551	410.5	2.74115159885178	2.61331316145546	singletons	Singletons_in_ComplementCluster
YBR165W	426	157	833	291.5	2.92064500140679	2.46463855909503	singletons	Singletons_in_ComplementCluster
YBR166C	268	157	1358	212.5	3.13289976994448	2.32735893438633	singletons	Singletons_in_ComplementCluster
YBR167C	481	268	422	374.5	2.62531245096167	2.57345182203549	singletons	Singletons_in_ComplementCluster
YBR168W	481	303	1241	392	3.09377178149873	2.59328606702046	singletons	Singletons_in_ComplementCluster
YBR169C	348	303	2081	325.5	3.31827208021163	2.51255099290421	WGD	WGD_in_WGDCluster
YBR170C	278	348	1742	313	3.24104815067164	2.49554433754645	singletons	Singletons_in_WGDCluster
YBR171W	278	166	620	222	2.79239168949825	2.34635297445064	singletons	Singletons_in_WGDCluster
YBR172C	354	166	2222	260	3.34674405460485	2.41497334797082	WGD	WGD_in_WGDCluster
YBR173C	166	354	446	260	2.64933485871214	2.41497334797082	singletons	Singletons_in_WGDCluster
YBR174C	1068	166	314	617	2.49692964807321	2.79028516403324	singletons	Singletons_in_WGDCluster
YBR175W	236	365	947	300.5	2.97634997900327	2.47784447633876	singletons	Singletons_in_WGDCluster
YBR176W	365	149	938	257	2.97220283837906	2.40993312333129	singletons	Singletons_in_WGDCluster
YBR177C	385	149	1355	267	3.13193929521042	2.42651126136458	WGD	WGD_in_WGDCluster
YBR178W	1413	102	374	757.5	2.57287160220048	2.87938263717434	WGD	WGD_in_WGDCluster
YBR179C	627	102	2567	364.5	3.40942586867144	2.56169753265399	singletons	Singletons_in_WGDCluster
YBR180W	627	253	1718	440	3.23502315949522	2.64345267648619	SSD	SSD_in_WGDCluster
YBR181C	732	253	1062	492.5	3.02612451674545	2.69240623483363	singletons	Singletons_in_WGDCluster
YBR182C	497	732	1358	614.5	3.13289976994448	2.78852188722247	WGD	WGD_in_WGDCluster
YBR182C-A	560	497	194	528.5	2.28780172993023	2.72304499164344	singletons	Singletons_in_WGDCluster
YBR183W	560	298	950	429	2.97772360528885	2.63245729218472	WGD	WGD_in_WGDCluster
YBR184W	298	189	1571	243.5	3.19617618503997	2.38649896555065	singletons	Singletons_in_ComplementCluster
YBR185C	594	189	836	391.5	2.92220627743902	2.59273176639396	singletons	Singletons_in_ComplementCluster
YBR186W	594	274	1807	434	3.25695815256093	2.63748972951251	singletons	Singletons_in_ComplementCluster
YBR187W	274	209	842	241.5	2.92531209149965	2.38291713508753	singletons	Singletons_in_ComplementCluster
YBR188C	401	209	422	305	2.62531245096167	2.48429983934679	singletons	Singletons_in_ComplementCluster
YBR189W	401	458	1000	429.5	3	2.63296316816726	singletons	Singletons_in_ComplementCluster
YBR190W	458	872	311	665	2.49276038902684	2.8228216453031	singletons	Singletons_in_ComplementCluster
YBR191W	762	9	870	385.5	2.93951925261862	2.58602438238698	singletons	Singletons_in_ComplementCluster
YBR191W-A	9	429	74	219	1.86923171973098	2.34044411484012	singletons	Singletons_in_ComplementCluster
YBR192W	429	297	1133	363	3.0542299098634	2.55990662503611	singletons	Singletons_in_ComplementCluster
YBR193C	285	297	671	291	2.82672252016899	2.46389298898591	singletons	Singletons_in_ComplementCluster
YBR194W	285	205	371	245	2.56937390961505	2.38916608436453	singletons	Singletons_in_ComplementCluster
YBR195C	354	205	1268	279.5	3.10311925354571	2.44638181222244	SSD	SSD_in_SSDCluster
YBR196C	124	354	1664	239	3.22115332195471	2.37839790094814	singletons	Singletons_in_SSDCluster
YBR196C-A	353	124	149	238.5	2.17318626841227	2.37748838337613	singletons	Singletons_in_SSDCluster
YBR196C-B	573	353	104	463	2.01703333929878	2.66558099101795	singletons	Singletons_in_SSDCluster
YBR197C	271	573	653	422	2.81491318127507	2.62531245096167	WGD	WGD_in_SSDCluster
YBR198C	386	271	2396	328.5	3.37948681371727	2.5165353738958	SSD	SSD_in_SSDCluster
YBR199W	386	569	1394	477.5	3.14426277376199	2.67897337591977	singletons	Singletons_in_SSDCluster
YBR200W	569	456	1655	512.5	3.21879799811174	2.70969386972779	singletons	Singletons_in_SSDCluster
YBR200W-A	456	429	164	442.5	2.2148438480477	2.64591327503384	singletons	Singletons_in_SSDCluster
YBR201W	429	282	635	355.5	2.80277372529198	2.55083960506578	singletons	Singletons_in_SSDCluster
YBR201C-A	1076	282	203	679	2.30749603791321	2.8318697742805	singletons	Singletons_in_SSDCluster
YBR202W	1076	859	2537	967.5	3.40432046722173	2.98565097369095	SSD	SSD_in_SSDCluster
YBR203W	859	312	2774	585.5	3.44310645673727	2.76752689940838	singletons	Singletons_in_SSDCluster
YBR204C	241	312	1127	276.5	3.05192391604611	2.44169513564072	singletons	Singletons_in_SSDCluster
YBR205W	241	310	1214	275.5	3.08421868673924	2.4401216031878	SSD	SSD_in_SSDCluster
YBR206W	1220	222	323	721	2.5092025223311	2.85793526471943	SSD	SSD_in_SSDCluster
YBR207W	222	160	1397	191	3.14519640611418	2.28103336724773	SSD	SSD_in_SSDCluster
YBR208C	373	160	5507	266.5	3.74091507648128	2.42569721336259	singletons	Singletons_in_ComplementCluster
YBR209W	373	2650	317	1511.5	2.50105926221775	3.17940815151384	singletons	Singletons_in_ComplementCluster
YBR210W	2650	180	428	1415	2.63144376901317	3.15075643986031	WGD	WGD_in_WGDCluster
YBR211C	754	180	974	467	2.98855895687862	2.66931688056611	singletons	Singletons_in_WGDCluster
YBR212W	754	464	2018	609	3.30492116190089	2.78461729263288	SSD	SSD_in_WGDCluster
YBR213W	464	223	824	343.5	2.91592721169712	2.53592674139557	singletons	Singletons_in_WGDCluster
YBR214W	223	358	1583	290.5	3.19948091486236	2.46314613672635	WGD	WGD_in_WGDCluster
YBR215W	358	259	1961	308.5	3.29247759366778	2.48925516836926	singletons	Singletons_in_WGDCluster
