chrom	start	end	Gene	codingDensity	geneType	geneClusterType
chrII	422148	432478	YBR091C	0.697096	SSD	SSD_in_SSDCluster
chrII	422691	434095	YBR092C	0.725623	SSD	SSD_in_SSDCluster
chrII	424541	435945	YBR093C	0.757366	SSD	SSD_in_SSDCluster
chrII	427029	439291	YBR094W	0.795629	singletons	Singletons_in_ComplementCluster
chrII	429399	440692	YBR095C	0.832374	singletons	Singletons_in_ComplementCluster
chrII	431014	441707	YBR096W	0.824091	singletons	Singletons_in_ComplementCluster
chrII	431944	446309	YBR097W	0.892168	singletons	Singletons_in_ComplementCluster
chrII	436508	448584	YBR098W	0.882494	singletons	Singletons_in_ComplementCluster
chrII	437917	448301	YBR099C	0.886171	singletons	Singletons_in_ComplementCluster
chrII	438814	449687	YBR101C	0.872344	singletons	Singletons_in_ComplementCluster
chrII	440055	452317	YBR102C	0.839667	singletons	Singletons_in_ComplementCluster
chrII	442702	454310	YBR103W	0.770072	singletons	Singletons_in_ComplementCluster
chrII	444313	454457	YBR103C-A	0.759562	singletons	Singletons_in_ComplementCluster
chrII	444660	455650	YBR104W	0.751592	WGD	WGD_in_WGDCluster
chrII	445874	456963	YBR105C	0.786996	SSD	SSD_in_SSDCluster
chrII	447651	458218	YBR106W	0.784139	singletons	Singletons_in_SSDCluster
chrII	448786	459524	YBR107C	0.765878	singletons	Singletons_in_SSDCluster
chrII	449815	462659	YBR108W	0.718546	singletons	Singletons_in_SSDCluster
chrII	452912	463356	YBR109C	0.721658	SSD	SSD_in_SSDCluster
chrII	453601	463826	YBR109W-A	0.753154	singletons	Singletons_in_SSDCluster
chrII	453865	465215	YBR110W	0.793921	singletons	Singletons_in_SSDCluster
chrII	456171	466867	YBR111C	0.731395	singletons	Singletons_in_SSDCluster
chrII	457132	467573	YBR111W-A	0.689014	singletons	Singletons_in_SSDCluster
chrII	457863	470764	YBR112C	0.754283	SSD	SSD_in_SSDCluster
chrII	460559	471042	YBR113W	0.762186	SSD	SSD_in_SSDCluster
chrII	462241	474614	YBR114W	0.84741	SSD	SSD_in_SSDCluster
chrII	464741	478920	YBR115C	0.800339	singletons	Singletons_in_ComplementCluster
chrII	469192	479720	YBR116C	0.817439	WGD	WGD_in_WGDCluster
chrII	469385	481431	YBR117C	0.794704	WGD	WGD_in_WGDCluster
chrII	472664	484041	YBR118W	0.740881	WGD	WGD_in_WGDCluster
chrII	474331	485317	YBR119W	0.734753	singletons	Singletons_in_WGDCluster
chrII	475428	485917	YBR120C	0.722185	singletons	Singletons_in_WGDCluster
chrII	476357	488361	YBR121C	0.72959	WGD	WGD_in_WGDCluster
chrII	477319	487478	YBR121C-A	0.767891	WGD	WGD_in_WGDCluster
chrII	478963	489497	YBR122C	0.759161	singletons	Singletons_in_ComplementCluster
chrII	479735	491685	YBR123C	0.757155	singletons	Singletons_in_ComplementCluster
chrII	481500	491860	YBR124W	0.773069	singletons	Singletons_in_ComplementCluster
chrII	482192	493374	YBR125C	0.766679	singletons	Singletons_in_ComplementCluster
chrII	483898	495386	YBR126C	0.794394	singletons	Singletons_in_ComplementCluster
chrII	485843	496050	YBR126W-A	0.778779	singletons	Singletons_in_ComplementCluster
chrII	485920	496064	YBR126W-B	0.777405	singletons	Singletons_in_ComplementCluster
chrII	486262	497816	YBR127C	0.779211	SSD	SSD_in_SSDCluster
chrII	488074	499109	YBR128C	0.798913	singletons	Singletons_in_ComplementCluster
chrII	489346	500333	YBR129C	0.811687	singletons	Singletons_in_ComplementCluster
chrII	490585	501863	YBR130C	0.802181	singletons	Singletons_in_ComplementCluster
chrII	492156	504271	YBR131W	0.853487	singletons	Singletons_in_ComplementCluster
chrII	492643	502733	YBR131C-A	0.824083	singletons	Singletons_in_ComplementCluster
chrII	494645	506436	YBR132C	0.843101	singletons	Singletons_in_ComplementCluster
chrII	496797	509281	YBR133C	0.871996	singletons	Singletons_in_ComplementCluster
chrII	499236	509638	YBR134W	0.874543	singletons	Singletons_in_ComplementCluster
chrII	499847	510300	YBR135W	0.910935	singletons	Singletons_in_ComplementCluster
chrII	500661	517768	YBR136W	0.891039	SSD	SSD_in_SSDCluster
chrII	508037	518577	YBR137W	0.91148	singletons	Singletons_in_SSDCluster
chrII	508755	520330	YBR138C	0.919395	singletons	Singletons_in_SSDCluster
chrII	510657	522184	YBR139W	0.91906	SSD	SSD_in_SSDCluster
chrII	512343	531622	YBR140C	0.904715	WGD	WGD_in_WGDCluster
chrII	522018	533032	YBR141C	0.840203	singletons	Singletons_in_WGDCluster
chrII	522160	532256	YBR141W-A	0.902536	singletons	Singletons_in_WGDCluster
chrII	523310	535632	YBR142W	0.788184	singletons	Singletons_in_WGDCluster
chrII	525862	537176	YBR143C	0.727064	singletons	Singletons_in_WGDCluster
chrII	528228	538543	YBR144C	0.718274	singletons	Singletons_in_WGDCluster
chrII	528755	539811	YBR145W	0.734443	WGD	WGD_in_WGDCluster
chrII	530253	541090	YBR146W	0.706561	singletons	Singletons_in_WGDCluster
chrII	531568	542459	YBR147W	0.71885	WGD	WGD_in_WGDCluster
chrII	532869	544699	YBR148W	0.781826	WGD	WGD_in_WGDCluster
chrII	534980	546015	YBR149W	0.800091	singletons	Singletons_in_WGDCluster
chrII	536202	549487	YBR150C	0.771622	WGD	WGD_in_WGDCluster
chrII	540021	550972	YBR151W	0.789608	SSD	SSD_in_SSDCluster
chrII	541369	552245	YBR152W	0.793858	singletons	Singletons_in_ComplementCluster
chrII	542453	553188	YBR153W	0.79115	singletons	Singletons_in_ComplementCluster
chrII	543355	554003	YBR154C	0.757325	singletons	Singletons_in_ComplementCluster
chrII	544764	555922	YBR155W	0.648234	singletons	Singletons_in_ComplementCluster
chrII	546097	558194	YBR156C	0.6557	singletons	Singletons_in_ComplementCluster
chrII	548536	559304	YBR157C	0.628343	singletons	Singletons_in_ComplementCluster
chrII	551542	563192	YBR158W	0.613047	SSD	SSD_in_SSDCluster
chrII	553678	564722	YBR159W	0.608113	singletons	Singletons_in_SSDCluster
chrII	555071	565968	YBR160W	0.600073	SSD	SSD_in_SSDCluster
chrII	556628	567759	YBR161W	0.71512	WGD	WGD_in_SSDCluster
chrII	558197	569565	YBR162C	0.674437	SSD	SSD_in_SSDCluster
chrII	560225	570423	YBR162W-A	0.703177	singletons	Singletons_in_ComplementCluster
chrII	560717	572475	YBR163W	0.679027	singletons	Singletons_in_ComplementCluster
chrII	562869	573421	YBR164C	0.715315	singletons	Singletons_in_ComplementCluster
chrII	563846	574680	YBR165W	0.725125	singletons	Singletons_in_ComplementCluster
chrII	564836	576195	YBR166C	0.743727	singletons	Singletons_in_ComplementCluster
chrII	566462	576885	YBR167C	0.772522	singletons	Singletons_in_ComplementCluster
chrII	567365	578607	YBR168W	0.764455	singletons	Singletons_in_ComplementCluster
chrII	568909	580991	YBR169C	0.834961	WGD	WGD_in_WGDCluster
chrII	571338	583081	YBR170C	0.811547	singletons	Singletons_in_WGDCluster
chrII	573358	583979	YBR171W	0.814236	singletons	Singletons_in_WGDCluster
chrII	574144	586367	YBR172C	0.851182	WGD	WGD_in_WGDCluster
chrII	576720	587167	YBR173C	0.84943	singletons	Singletons_in_WGDCluster
chrII	577332	587647	YBR174C	0.847504	singletons	Singletons_in_WGDCluster
chrII	577402	588350	YBR175W	0.856321	singletons	Singletons_in_WGDCluster
chrII	578714	589653	YBR176W	0.831794	singletons	Singletons_in_WGDCluster
chrII	579801	591157	YBR177C	0.84528	WGD	WGD_in_WGDCluster
chrII	581065	591440	YBR178W	0.830651	WGD	WGD_in_WGDCluster
chrII	581541	594109	YBR179C	0.795831	singletons	Singletons_in_WGDCluster
chrII	584735	596454	YBR180W	0.758426	SSD	SSD_in_WGDCluster
chrII	586706	597769	YBR181C	0.732351	singletons	Singletons_in_WGDCluster
chrII	588500	599859	YBR182C	0.722775	WGD	WGD_in_WGDCluster
chrII	590355	600550	YBR182C-A	0.69436	singletons	Singletons_in_WGDCluster
chrII	591109	602060	YBR183W	0.71546	WGD	WGD_in_WGDCluster
chrII	592357	603929	YBR184W	0.71094	singletons	Singletons_in_ComplementCluster
chrII	594117	604954	YBR185C	0.721879	singletons	Singletons_in_ComplementCluster
chrII	595547	607355	YBR186W	0.735772	singletons	Singletons_in_ComplementCluster
chrII	597628	608471	YBR187W	0.764364	singletons	Singletons_in_ComplementCluster
chrII	598679	609102	YBR188C	0.72647	singletons	Singletons_in_ComplementCluster
chrII	599502	610503	YBR189W	0.723116	singletons	Singletons_in_ComplementCluster
chrII	600960	611272	YBR190W	0.751939	singletons	Singletons_in_ComplementCluster
chrII	601264	612135	YBR191W	0.740962	singletons	Singletons_in_ComplementCluster
chrII	602143	612218	YBR191W-A	0.712258	singletons	Singletons_in_ComplementCluster
chrII	602646	613780	YBR192W	0.763068	singletons	Singletons_in_ComplementCluster
chrII	604076	614748	YBR193C	0.716267	singletons	Singletons_in_ComplementCluster
chrII	605032	615404	YBR194W	0.703336	singletons	Singletons_in_ComplementCluster
chrII	605608	616877	YBR195C	0.712308	SSD	SSD_in_SSDCluster
chrII	607230	618895	YBR196C	0.721646	singletons	Singletons_in_SSDCluster
chrII	609018	619168	YBR196C-A	0.743744	singletons	Singletons_in_SSDCluster
chrII	609520	619625	YBR196C-B	0.748342	singletons	Singletons_in_SSDCluster
chrII	610197	620851	YBR197C	0.736062	WGD	WGD_in_SSDCluster
chrII	611121	623518	YBR198C	0.721384	SSD	SSD_in_SSDCluster
chrII	613903	625298	YBR199W	0.646073	singletons	Singletons_in_SSDCluster
chrII	615866	627522	YBR200W	0.704272	singletons	Singletons_in_SSDCluster
chrII	617977	628142	YBR200W-A	0.685981	singletons	Singletons_in_SSDCluster
chrII	618571	629207	YBR201W	0.624201	singletons	Singletons_in_SSDCluster
chrII	619488	629692	YBR201C-A	0.640827	singletons	Singletons_in_SSDCluster
chrII	620766	633304	YBR202W	0.720211	SSD	SSD_in_SSDCluster
chrII	624162	636937	YBR203W	0.753894	singletons	Singletons_in_SSDCluster
chrII	627248	638376	YBR204C	0.839234	singletons	Singletons_in_SSDCluster
chrII	628616	639831	YBR205W	0.868301	SSD	SSD_in_SSDCluster
chrII	629595	639919	YBR206W	0.909822	SSD	SSD_in_SSDCluster
chrII	630140	641538	YBR207W	0.918319	SSD	SSD_in_SSDCluster
chrII	631697	647205	YBR208C	0.728592	singletons	Singletons_in_ComplementCluster
chrII	637577	647895	YBR209W	0.616883	singletons	Singletons_in_ComplementCluster
chrII	640544	650973	YBR210W	0.576565	WGD	WGD_in_WGDCluster
chrII	641152	652127	YBR211C	0.577403	singletons	Singletons_in_WGDCluster
chrII	642880	654899	YBR212W	0.615359	SSD	SSD_in_WGDCluster
chrII	645362	656187	YBR213W	0.776998	singletons	Singletons_in_WGDCluster
chrII	646409	657993	YBR214W	0.802831	WGD	WGD_in_WGDCluster
chrII	648350	660312	YBR215W	0.845762	singletons	Singletons_in_WGDCluster
chrII	650570	662595	YBR216C	0.864366	WGD	WGD_in_WGDCluster
chrII	652826	663387	YBR217W	0.866585	singletons	Singletons_in_WGDCluster
chrII	653701	667244	YBR218C	0.860592	WGD	WGD_in_WGDCluster
chrII	657493	668298	YBR219C	0.849144	SSD	SSD_in_SSDCluster
chrII	657989	669672	YBR220C	0.853633	SSD	SSD_in_SSDCluster
chrII	660147	671248	YBR221C	0.874246	singletons	Singletons_in_ComplementCluster
chrII	661532	671637	YBR221W-A	0.861851	singletons	Singletons_in_ComplementCluster
chrII	661714	673346	YBR222C	0.879986	singletons	Singletons_in_ComplementCluster
chrII	663657	675292	YBR223C	0.886893	singletons	Singletons_in_ComplementCluster
chrII	663715	673835	YBR223W-A	0.886067	singletons	Singletons_in_ComplementCluster
chrII	665119	675635	YBR224W	0.915938	singletons	Singletons_in_ComplementCluster
chrII	665621	678324	YBR225W	0.922459	singletons	Singletons_in_ComplementCluster
chrII	668149	678560	YBR226C	0.940063	singletons	Singletons_in_ComplementCluster
chrII	668566	680129	YBR227C	0.929517	singletons	Singletons_in_ComplementCluster
chrII	670307	681222	YBR228W	0.90142	singletons	Singletons_in_ComplementCluster
chrII	671351	684216	YBR229C	0.86988	singletons	Singletons_in_ComplementCluster
chrII	674543	685045	YBR230C	0.811941	singletons	Singletons_in_ComplementCluster
chrII	675356	685557	YBR230W-A	0.806588	singletons	Singletons_in_ComplementCluster
chrII	675682	686857	LSR1	0.799284	singletons	Singletons_in_ComplementCluster
chrII	677173	688085	YBR231C	0.802786	singletons	Singletons_in_ComplementCluster
chrII	678367	688727	YBR232C	0.792278	SSD	SSD_in_SSDCluster
chrII	678422	689664	YBR233W	0.808575	SSD	SSD_in_SSDCluster
chrII	679971	690256	YBR233W-A	0.822557	singletons	Singletons_in_ComplementCluster
chrII	680432	691587	YBR234C	0.853608	singletons	Singletons_in_ComplementCluster
chrII	681895	695258	YBR235W	0.825413	singletons	Singletons_in_ComplementCluster
chrII	685377	696688	YBR236C	0.881089	singletons	Singletons_in_ComplementCluster
chrII	686963	699513	YBR237W	0.838008	singletons	Singletons_in_ComplementCluster
chrII	690101	702297	YBR238C	0.75082	WGD	WGD_in_WGDCluster
chrII	693348	704938	YBR239C	0.694133	SSD	SSD_in_SSDCluster
chrII	695484	706837	YBR240C	0.729939	SSD	SSD_in_SSDCluster
chrII	697583	709050	YBR241C	0.68623	WGD	WGD_in_SSDCluster
chrII	699664	710381	YBR242W	0.735654	WGD	WGD_in_SSDCluster
chrII	700441	711788	YBR243C	0.790165	singletons	Singletons_in_SSDCluster
chrII	702522	713011	YBR244W	0.818667	SSD	SSD_in_SSDCluster
chrII	703144	716534	YBR245C	0.830769	SSD	SSD_in_SSDCluster
chrII	706585	717749	YBR246W	0.826765	singletons	Singletons_in_SSDCluster
chrII	707998	719450	YBR247C	0.804576	singletons	Singletons_in_SSDCluster
chrII	709801	721460	YBR248C	0.752123	singletons	Singletons_in_SSDCluster
chrII	711876	722989	YBR249C	0.717808	SSD	SSD_in_SSDCluster
chrII	714027	725599	YBR250W	0.706706	singletons	Singletons_in_ComplementCluster
chrII	716384	727308	YBR251W	0.692512	singletons	Singletons_in_ComplementCluster
chrII	717605	728049	YBR252W	0.711318	singletons	Singletons_in_ComplementCluster
chrII	718264	728630	YBR253W	0.684256	singletons	Singletons_in_ComplementCluster
chrII	718730	729258	YBR254C	0.709726	singletons	Singletons_in_ComplementCluster
chrII	719450	731535	YBR255W	0.75242	singletons	Singletons_in_ComplementCluster
chrII	721612	732069	YBR255C-A	0.788945	singletons	Singletons_in_ComplementCluster
chrII	722380	733097	YBR256C	0.783522	singletons	Singletons_in_ComplementCluster
chrII	723879	734719	YBR257W	0.827952	singletons	Singletons_in_ComplementCluster
chrII	724728	735157	YBR258C	0.829322	singletons	Singletons_in_ComplementCluster
chrII	725381	737448	YBR259W	0.818348	WGD	WGD_in_WGDCluster
chrII	727633	739634	YBR260C	0.821348	SSD	SSD_in_SSDCluster
chrII	729826	740525	YBR261C	0.854753	singletons	Singletons_in_SSDCluster
chrII	730714	741035	YBR262C	0.869393	singletons	Singletons_in_SSDCluster
chrII	731258	742731	YBR263W	0.798745	SSD	SSD_in_SSDCluster
chrII	732764	743364	YBR264C	0.797358	singletons	Singletons_in_SSDCluster
chrII	733576	744539	YBR265W	0.790751	singletons	Singletons_in_SSDCluster
chrII	734835	746017	YBR267W	0.784564	SSD	SSD_in_SSDCluster
chrII	734930	745383	YBR266C	0.76954	SSD	SSD_in_SSDCluster
chrII	736293	746611	YBR268W	0.782322	singletons	Singletons_in_SSDCluster
chrII	737154	747571	YBR269C	0.784391	singletons	Singletons_in_SSDCluster
chrII	737755	749393	YBR270C	0.784671	WGD	WGD_in_SSDCluster
chrII	739846	751106	YBR271W	0.806039	SSD	SSD_in_SSDCluster
chrII	741355	752798	YBR272C	0.817705	singletons	Singletons_in_ComplementCluster
chrII	743055	754366	YBR273C	0.879851	WGD	WGD_in_WGDCluster
chrII	744588	756172	YBR274W	0.899517	singletons	Singletons_in_ComplementCluster
chrII	746350	762101	YBR275C	0.891816	singletons	Singletons_in_ComplementCluster
chrII	752615	765039	YBR276C	0.879024	singletons	Singletons_in_ComplementCluster
chrII	755210	765612	YBR277C	0.855509	WGD	WGD_in_WGDCluster
chrII	755289	765895	YBR278W	0.858288	WGD	WGD_in_WGDCluster
chrII	756252	767590	YBR279W	0.867437	singletons	Singletons_in_ComplementCluster
chrII	757779	769693	YBR280C	0.841867	singletons	Singletons_in_ComplementCluster
chrII	759965	772602	YBR281C	0.785788	SSD	SSD_in_SSDCluster
chrII	763235	773676	YBR282W	0.804808	singletons	Singletons_in_SSDCluster
chrII	763938	775411	YBR283C	0.771463	SSD	SSD_in_SSDCluster
chrII	766234	778628	YBR284W	0.776989	WGD	WGD_in_SSDCluster
chrII	768917	779352	YBR285W	0.818879	singletons	Singletons_in_SSDCluster
chrII	769695	781309	YBR286W	0.821595	SSD	SSD_in_SSDCluster
chrII	771566	782850	YBR287W	0.871056	singletons	Singletons_in_SSDCluster
chrII	773007	784459	YBR288C	0.862819	singletons	Singletons_in_SSDCluster
chrII	774662	787380	YBR289W	0.761598	SSD	SSD_in_SSDCluster
chrII	777586	788552	YBR290W	0.738373	singletons	Singletons_in_SSDCluster
chrII	778668	789568	YBR291C	0.689083	SSD	SSD_in_SSDCluster
chrII	779697	790069	YBR292C	0.692827	singletons	Singletons_in_SSDCluster
chrII	782000	793425	YBR293W	0.630722	SSD	SSD_in_SSDCluster
chrII	784229	796809	YBR294W	0.666534	SSD	SSD_in_SSDCluster
chrII	787842	801493	YBR295W	0.705882	SSD	SSD_in_SSDCluster
chrII	791791	803516	YBR296C	0.666354	singletons	Singletons_in_SSDCluster
chrII	795116	805236	YBR296C-A	0.660277	singletons	Singletons_in_SSDCluster
chrII	795516	806923	YBR297W	0.690366	SSD	SSD_in_SSDCluster
chrII	797624	809469	YBR298C	0.596117	singletons	Singletons_in_SSDCluster
chrII	800028	810250	YBR298C-A	0.603502	singletons	Singletons_in_SSDCluster
chrII	800344	812099	YBR299W	0.61157	SSD	SSD_in_SSDCluster
chrII	803593	813178	YBR300C	0.502139	singletons	Singletons_in_SSDCluster
chrII	804050	813178	YBR301W	0.477213	singletons	Singletons_in_SSDCluster
chrII	805333	813178	YBR302C	0.47355	SSD	SSD_in_SSDCluster
chrIII	1	6639	YCL076W	0.343025	singletons	Singletons_in_ComplementCluster
chrIII	1	7566	YCL075W	0.423529	singletons	Singletons_in_ComplementCluster
chrIII	1	8750	YCL074W	0.45308	singletons	Singletons_in_ComplementCluster
chrIII	1478	13326	YCL073C	0.48582	WGD	WGD_in_WGDCluster
chrIII	4705	15623	YCL069W	0.459791	WGD	WGD_in_WGDCluster
chrIII	6502	17285	YCL068C	0.563758	SSD	SSD_in_SSDCluster
chrIII	7385	18018	YCL067C	0.557227	SSD	SSD_in_SSDCluster
chrIII	8281	18809	YCL066W	0.529255	SSD	SSD_in_SSDCluster
chrIII	8750	19119	YCL065W	0.562349	SSD	SSD_in_SSDCluster
chrIII	10797	21880	YCL064C	0.692412	singletons	Singletons_in_ComplementCluster
chrIII	12289	23561	YCL063W	0.719216	singletons	Singletons_in_ComplementCluster
chrIII	13815	27106	YCL061C	0.750508	singletons	Singletons_in_ComplementCluster
chrIII	17428	28379	YCL059C	0.835814	singletons	Singletons_in_ComplementCluster
chrIII	18522	28981	YCL058C	0.823788	singletons	Singletons_in_ComplementCluster
chrIII	18583	28925	YCL058W-A	0.828273	singletons	Singletons_in_ComplementCluster
chrIII	19031	29325	YCL057C-A	0.812221	singletons	Singletons_in_ComplementCluster
chrIII	19767	31906	YCL057W	0.66587	SSD	SSD_in_SSDCluster
chrIII	21924	32359	YCL056C	0.611308	singletons	Singletons_in_SSDCluster
chrIII	22928	33936	YCL055W	0.660792	singletons	Singletons_in_SSDCluster
chrIII	26448	38974	YCL054W	0.670286	SSD	SSD_in_SSDCluster
chrIII	29142	40393	YCL052C	0.631322	singletons	Singletons_in_ComplementCluster
chrIII	30864	42616	YCL051W	0.691457	WGD	WGD_in_WGDCluster
chrIII	32835	43801	YCL050C	0.713113	WGD	WGD_in_WGDCluster
chrIII	34785	45724	YCL049C	0.710851	singletons	Singletons_in_WGDCluster
chrIII	36487	46727	YCL048W-A	0.737109	singletons	Singletons_in_WGDCluster
chrIII	37164	48556	YCL048W	0.733936	WGD	WGD_in_WGDCluster
chrIII	38660	49437	YCL047C	0.730166	singletons	Singletons_in_WGDCluster
chrIII	39622	51905	YCL045C	0.83009	singletons	Singletons_in_WGDCluster
chrIII	41639	51963	YCL046W	0.887544	singletons	Singletons_in_WGDCluster
chrIII	42110	53364	YCL044C	0.903856	singletons	Singletons_in_WGDCluster
chrIII	43652	55221	YCL043C	0.914426	WGD	WGD_in_WGDCluster
chrIII	45132	55627	YCL041C	0.924059	WGD	WGD_in_WGDCluster
chrIII	45583	55943	YCL042W	0.923069	WGD	WGD_in_WGDCluster
chrIII	45837	57340	YCL040W	0.860037	WGD	WGD_in_WGDCluster
chrIII	47644	59882	YCL039W	0.849403	singletons	Singletons_in_WGDCluster
chrIII	49940	61527	YCL038C	0.825408	singletons	Singletons_in_WGDCluster
chrIII	52373	63678	YCL037C	0.793808	WGD	WGD_in_WGDCluster
chrIII	54025	65726	YCL036W	0.793949	WGD	WGD_in_WGDCluster
chrIII	55840	66173	YCL035C	0.75225	WGD	WGD_in_WGDCluster
chrIII	56657	67722	YCL034W	0.780389	singletons	Singletons_in_ComplementCluster
chrIII	57775	68282	YCL033C	0.836871	singletons	Singletons_in_ComplementCluster
chrIII	58440	69481	YCL032W	0.820759	singletons	Singletons_in_ComplementCluster
chrIII	59674	70568	YCL031C	0.829264	singletons	Singletons_in_ComplementCluster
chrIII	60933	73333	YCL030C	0.824113	singletons	Singletons_in_ComplementCluster
chrIII	63598	74921	YCL029C	0.799876	singletons	Singletons_in_ComplementCluster
chrIII	65149	76367	YCL028W	0.749955	singletons	Singletons_in_ComplementCluster
chrIII	66802	78341	YCL027W	0.751972	singletons	Singletons_in_ComplementCluster
chrIII	68404	78986	YCL026C-B	0.678889	SSD	SSD_in_SSDCluster
chrIII	69703	80285	YCL026C-A	0.697222	SSD	SSD_in_SSDCluster
chrIII	71017	82919	YCL025C	0.695849	WGD	WGD_in_WGDCluster
chrIII	73948	84296	YCL023C	0.601759	WGD	WGD_in_WGDCluster
